iter	Logloss
222	0.3170619399
223	0.3170414487
224	0.3170155483
225	0.3169817071
226	0.3169542799
227	0.3169331502
228	0.3169185194
229	0.316909743
230	0.3168958833
231	0.3168801588
232	0.316863915
233	0.316848094
234	0.3168413674
235	0.3168165529
236	0.3167965151
237	0.316774629
238	0.3167602845
239	0.3167583156
240	0.3167285407
241	0.3167163259
242	0.3167155116
243	0.3167047229
244	0.3166743434
245	0.3166519691
246	0.3166272759
247	0.3166237972
248	0.3166018933
249	0.3165878989
250	0.3165763527
251	0.3165579302
252	0.3165389807
253	0.3165268446
254	0.3165115615
255	0.3164931457
256	0.3164788476
257	0.3164596197
258	0.3164356847
259	0.3164252858
260	0.3164236069
261	0.316417618
262	0.3163977575
263	0.3163809875
264	0.3163604448
265	0.3163460416
266	0.3163175114
267	0.3162983759
268	0.3162664706
269	0.3162430849
270	0.3162250947
271	0.3162159461
272	0.3161997363
273	0.3161948918
274	0.3161741648
275	0.3161576379
276	0.3161424581
277	0.3161180513
278	0.3160997315
279	0.3160894088
280	0.3160614828
281	0.3160352748
282	0.3160164118
283	0.3159983152
284	0.3159856029
285	0.3159787598
286	0.3159566291
287	0.315929678
288	0.3159189787
289	0.3159041615
290	0.3158911472
291	0.3158723424
292	0.3158575885
293	0.3158408694
294	0.3158196788
295	0.3158036939
296	0.3157927102
297	0.3157827269
298	0.3157688314
299	0.3157373262
300	0.3157176661
301	0.3156962433
302	0.3156721514
303	0.315648824
304	0.3156319504
305	0.3156177455
306	0.3156039489
307	0.3156033732
308	0.3155873261
309	0.3155753451
310	0.3155693736
311	0.3155618495
312	0.3155410407
313	0.3155255086
314	0.3155120432
315	0.3154965965
316	0.315474385
317	0.3154721717
318	0.3154572938
319	0.3154441794
320	0.315418909
321	0.3154041622
322	0.3153775618
323	0.3153578853
324	0.3153369515
325	0.3153216051
326	0.3152968629
327	0.3152738888
328	0.3152496954
329	0.3152395913
330	0.3152264191
331	0.315211623
332	0.3151931298
333	0.3151687337
334	0.3151457756
335	0.3151191516
336	0.3151165852
337	0.3150982093
338	0.3150806811
339	0.3150586525
340	0.3150414755
341	0.3150353577
342	0.3150248501
343	0.3150093568
344	0.3149836075
345	0.3149672656
346	0.3149556852
347	0.3149288302
348	0.3149260875
349	0.3149081515
350	0.314885998
351	0.3148638818
352	0.3148467682
353	0.3148263133
354	0.3148076528
355	0.3147902874
356	0.3147743064
357	0.314755807
358	0.3147448164
359	0.3147197983
360	0.3147114107
361	0.3146960037
362	0.3146858368
363	0.3146731811
364	0.3146553932
365	0.3146293552
366	0.3146105154
367	0.3145968117
368	0.3145854079
369	0.3145739453
370	0.3145585225
371	0.314544248
372	0.3145313003
373	0.3145103706
374	0.3144981279
375	0.3144813977
376	0.3144584314
377	0.3144313302
378	0.3144099279
379	0.3143935604
380	0.3143872798
381	0.3143708048
382	0.3143589433
383	0.3143418791
384	0.3143268769
385	0.3143148934
386	0.3142932306
387	0.3142756826
388	0.3142647408
389	0.3142432973
390	0.3142332149
391	0.3142233687
392	0.3142078591
393	0.3141907059
394	0.3141650033
395	0.3141546019
396	0.3141338059
397	0.3141181831
398	0.3140981103
399	0.3140802189
400	0.31405722
401	0.3140462339
402	0.3140289742
403	0.3140199176
404	0.3140006821
405	0.3139840185
406	0.3139670482
407	0.3139422065
408	0.3139278622
409	0.3139051756
410	0.3138992756
411	0.3138794474
412	0.3138586123
413	0.3138388123
414	0.3138230593
415	0.313812758
416	0.3137938868
417	0.3137698044
418	0.3137502791
419	0.3137295775
420	0.3137185494
421	0.3137049998
422	0.3136851633
423	0.3136735145
424	0.3136551149
425	0.3136340989
426	0.3136187781
427	0.3136023576
428	0.3135825606
429	0.3135598309
430	0.3135363731
431	0.3135145891
432	0.3134929331
433	0.3134717517
434	0.3134561391
435	0.3134363907
436	0.3134117314
437	0.3133935175
438	0.3133723163
439	0.3133583664
440	0.3133379403
441	0.3133191112
442	0.3133029774
443	0.3132843449
444	0.3132733208
445	0.3132545168
446	0.313238332
447	0.3132219403
448	0.3132030309
449	0.3131878578
450	0.3131670374
451	0.313141733
452	0.3131265834
453	0.3131105507
454	0.3130913618
455	0.3130820522
456	0.3130688421
457	0.3130519393
458	0.3130330441
459	0.3130166039
460	0.3129971877
461	0.312979442
462	0.312963959
463	0.3129556325
464	0.3129369328
465	0.3129231344
466	0.3129009548
467	0.3128938862
468	0.3128790397
469	0.3128577123
470	0.3128342675
471	0.3128172276
472	0.3128002732
473	0.3127836296
474	0.3127613615
475	0.3127355956
476	0.3127156542
477	0.3127021974
478	0.3126825482
479	0.3126656357
480	0.312648425
481	0.3126234171
482	0.3126063637
483	0.312596067
484	0.3125749546
485	0.3125545369
486	0.3125427121
487	0.3125291583
488	0.3125108462
489	0.3124910015
490	0.3124738656
491	0.3124578675
492	0.312441626
493	0.3124253987
494	0.3124024804
495	0.3123836975
496	0.3123641536
497	0.3123475947
498	0.3123358613
499	0.312320731
500	0.3123041071
501	0.3122901334
502	0.3122759689
503	0.3122634108
504	0.3122491154
505	0.3122355248
506	0.3122186564
507	0.312206739
508	0.3121830413
509	0.3121678191
510	0.3121401374
511	0.3121225838
512	0.3121072197
513	0.312087001
514	0.3120790993
515	0.3120628296
516	0.3120454169
517	0.3120423502
518	0.3120336888
519	0.3120182806
520	0.3119985142
521	0.3119801221
522	0.3119635556
523	0.3119516154
524	0.3119364275
525	0.3119210997
526	0.3119021432
527	0.3118921365
528	0.3118692817
529	0.3118536499
530	0.3118386342
531	0.3118253754
532	0.3118158174
533	0.311801674
534	0.3117850208
535	0.3117665462
536	0.3117495057
537	0.3117462985
538	0.311729559
539	0.3117122837
540	0.3116966159
541	0.3116800116
542	0.3116641622
543	0.3116477326
544	0.3116398754
545	0.3116190708
546	0.311600402
547	0.3115857954
548	0.3115724262
549	0.3115605862
550	0.3115453592
551	0.3115266102
552	0.3115089896
553	0.3114948875
554	0.3114793765
555	0.3114640794
556	0.3114481041
557	0.3114308435
558	0.3114137358
559	0.311391343
560	0.3113763666
561	0.3113597812
562	0.3113456676
563	0.3113281897
564	0.3113123518
565	0.3112963804
566	0.3112796732
567	0.3112640385
568	0.3112533397
569	0.3112332083
570	0.3112185295
571	0.3111964578
572	0.311179547
573	0.3111637824
574	0.3111456222
575	0.3111310424
576	0.3111220231
577	0.3111038248
578	0.3110884566
579	0.3110706009
580	0.3110599091
581	0.3110407324
582	0.3110207276
583	0.311000783
584	0.3109898717
585	0.3109733469
586	0.3109564235
587	0.3109402401
588	0.3109305141
589	0.3109156941
590	0.3109058776
591	0.3108916692
592	0.3108830564
593	0.3108621497
594	0.3108496586
595	0.3108343486
596	0.3108201638
597	0.3108024094
598	0.3107879284
599	0.3107751502
600	0.3107539465
601	0.310736671
602	0.3107218089
603	0.3107068805
604	0.3106935687
605	0.3106782539
606	0.3106613964
607	0.3106415685
608	0.3106259297
609	0.3106162932
610	0.3106019407
611	0.3105867074
612	0.310573374
613	0.3105645673
614	0.3105584366
615	0.3105376736
616	0.3105199975
617	0.3105054409
618	0.3104966822
619	0.3104890277
620	0.3104799292
621	0.3104650695
622	0.3104491409
623	0.3104299059
624	0.3104123539
625	0.3103986885
626	0.3103840574
627	0.3103746781
628	0.3103601694
629	0.3103465053
630	0.3103360174
631	0.3103174745
632	0.3103085162
633	0.3102940259
634	0.3102788056
635	0.3102658277
636	0.310248212
637	0.3102276785
638	0.3102102232
639	0.3102013304
640	0.3101836162
641	0.3101675619
642	0.3101501986
643	0.3101339142
644	0.310119954
645	0.3101075542
646	0.3100883249
647	0.3100761809
648	0.3100703149
649	0.3100587515
650	0.3100405845
651	0.3100344572
652	0.3100168414
653	0.3100051114
654	0.3099887552
655	0.3099721585
656	0.3099633083
657	0.3099548022
658	0.3099409245
659	0.3099254827
660	0.3099094743
661	0.3098988562
662	0.3098796477
663	0.3098664246
664	0.3098522455
665	0.3098374262
666	0.309822023
667	0.3098062165
668	0.309792635
669	0.3097763862
670	0.3097597652
671	0.3097478604
672	0.3097351055
673	0.3097216553
674	0.3097038315
675	0.3096970857
676	0.3096904811
677	0.3096808396
678	0.3096672559
679	0.3096511674
680	0.3096420753
681	0.3096280613
682	0.3096128408
683	0.3095974108
684	0.3095901837
685	0.3095807701
686	0.3095682852
687	0.3095667506
688	0.3095543328
689	0.3095393027
690	0.3095287605
691	0.3095132182
692	0.3094964275
693	0.3094789548
694	0.3094766087
695	0.3094611627
696	0.3094468628
697	0.309431974
698	0.3094229625
699	0.3094059818
700	0.3093983876
701	0.3093882751
702	0.3093745351
703	0.3093620397
704	0.3093461425
705	0.3093341358
706	0.3093162841
707	0.3092979061
708	0.3092865035
709	0.3092718944
710	0.3092546747
711	0.3092399459
712	0.3092237601
713	0.3092100235
714	0.309189748
715	0.3091843081
716	0.309178406
717	0.3091671642
718	0.3091531778
719	0.3091524906
720	0.3091395259
721	0.3091293404
722	0.3091217179
723	0.3091071449
724	0.3090944007
725	0.3090741111
726	0.309060935
727	0.3090461077
728	0.309029862
729	0.3090241584
730	0.309006723
731	0.3090042222
732	0.3089829583
733	0.3089734637
734	0.3089595981
735	0.3089523878
736	0.3089314742
737	0.3089161657
738	0.3089051913
739	0.3088992892
740	0.3088896447
741	0.3088750931
742	0.3088623259
743	0.3088463995
744	0.3088328303
745	0.3088191351
746	0.308817195
747	0.3088049248
748	0.308792084
749	0.3087776028
750	0.3087671702
751	0.3087500863
752	0.3087377696
753	0.3087324297
754	0.3087169855
755	0.3087077948
756	0.308692666
757	0.308679203
758	0.3086688182
759	0.3086640383
760	0.3086569784
761	0.308648149
762	0.3086316095
763	0.308617964
764	0.3086014317
765	0.3085862446
766	0.3085756495
767	0.3085571216
768	0.3085457219
769	0.308534229
770	0.3085306467
771	0.3085159494
772	0.3085057946
773	0.3084936558
774	0.3084801105
775	0.3084671927
776	0.308450151
777	0.308433352
778	0.3084163561
779	0.3084070392
780	0.3083976088
781	0.3083829998
782	0.3083670428
783	0.3083593152
784	0.3083477694
785	0.308329757
786	0.3083202056
787	0.3083102278
788	0.308294813
789	0.3082802953
790	0.3082691283
791	0.3082484348
792	0.3082356197
793	0.3082317803
794	0.308215495
795	0.308202749
796	0.3081864923
797	0.3081754273
798	0.3081604052
799	0.3081503453
800	0.3081415529
801	0.3081240609
802	0.3081083771
803	0.3080915896
804	0.3080773885
805	0.3080738416
806	0.3080591723
807	0.308046179
808	0.3080441888
809	0.3080269097
810	0.3080094821
811	0.3079901184
812	0.3079818755
813	0.3079663142
814	0.3079520702
815	0.3079367131
816	0.3079263354
817	0.3079190673
818	0.307911995
819	0.3079021629
820	0.3078878065
821	0.3078760582
822	0.3078653133
823	0.3078504016
824	0.3078373452
825	0.3078204166
826	0.3078065236
827	0.3077923952
828	0.3077814825
829	0.3077693998
830	0.3077534015
831	0.3077386928
832	0.3077228997
833	0.3077142689
834	0.30769817
835	0.3076830438
836	0.3076672193
837	0.3076544237
838	0.3076526691
839	0.307644177
840	0.3076301384
841	0.3076236485
842	0.307617901
843	0.3076093416
844	0.307599579
845	0.3075892364
846	0.3075774646
847	0.3075623613
848	0.3075483348
849	0.3075333059
850	0.3075206402
851	0.3075093114
852	0.3074989362
853	0.3074972612
854	0.3074869359
855	0.3074829083
856	0.3074757779
857	0.307466483
858	0.3074652209
859	0.3074548861
860	0.3074366969
861	0.3074237973
862	0.3074106134
863	0.3074044359
864	0.3073874774
865	0.3073694203
866	0.3073570491
867	0.3073487364
868	0.3073358512
869	0.3073225431
870	0.307315935
871	0.3073017457
872	0.3072896495
873	0.3072759856
874	0.3072634253
875	0.3072521905
876	0.3072473312
877	0.3072374374
878	0.3072272284
879	0.3072194991
880	0.3072059833
881	0.3071913906
882	0.3071784273
883	0.3071711907
884	0.3071557314
885	0.3071458839
886	0.3071353298
887	0.3071267698
888	0.3071149863
889	0.3071060793
890	0.3070927351
891	0.3070775475
892	0.307062705
893	0.3070522521
894	0.307042648
895	0.307029309
896	0.3070196758
897	0.3070126965
898	0.306998603
899	0.3069777685
900	0.3069674433
901	0.3069554831
902	0.3069507914
903	0.3069348173
904	0.3069236491
905	0.3069116863
906	0.3069061089
907	0.306892623
908	0.3068767943
909	0.3068686899
910	0.3068588494
911	0.3068470001
912	0.3068296375
913	0.3068171903
914	0.3068073271
915	0.3067968363
916	0.3067874099
917	0.3067777655
918	0.3067649777
919	0.3067521734
920	0.306739867
921	0.3067316598
922	0.3067271211
923	0.3067165822
924	0.3067025279
925	0.3066858294
926	0.3066718992
927	0.3066603508
928	0.306651125
929	0.3066421261
930	0.3066309356
931	0.3066293181
932	0.3066220359
933	0.3066210042
934	0.3066119161
935	0.3066026371
936	0.3065895894
937	0.3065814191
938	0.3065695029
939	0.306557334
940	0.3065490012
941	0.3065388698
942	0.3065313442
943	0.3065181523
944	0.3065073238
945	0.3064978291
946	0.3064926387
947	0.3064806174
948	0.3064683528
949	0.3064525431
950	0.3064411083
951	0.3064307075
952	0.3064145431
953	0.3064054704
954	0.3063990535
955	0.3063795918
956	0.3063645617
957	0.3063508748
958	0.3063455414
959	0.3063378002
960	0.3063254992
961	0.3063163588
962	0.306302361
963	0.3062912445
964	0.3062903097
965	0.3062833638
966	0.3062771804
967	0.3062627633
968	0.3062527993
969	0.3062348679
970	0.3062257146
971	0.3062168693
972	0.3061999002
973	0.3061886943
974	0.3061725026
975	0.3061605564
976	0.3061519438
977	0.3061384382
978	0.3061376248
979	0.306126958
980	0.3061191395
981	0.3061151073
982	0.3061050094
983	0.3060927015
984	0.3060808983
985	0.3060660669
986	0.3060573225
987	0.3060434017
988	0.3060312102
989	0.3060186904
990	0.3060042097
991	0.3060033029
992	0.3060012307
993	0.3059903331
994	0.3059768322
995	0.3059711144
996	0.3059558302
997	0.3059443222
998	0.3059328714
999	0.3059227765
